Player Name,Year,Team,GP,Minutes,Goals,Assists,Points,ShAtt,SoG,Fouls,Red Cards,Yellow Cards,Corners,PK,PK Att,GWG
Caroline Flynn,2025-26,Haverford,18,1166:36,,1,1,10,3,8,,1,,,,
