Player Name,Year,Team,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,RBI2out
Miles Prusek,2024-25,Haverford,29,0.276,0.441,0.408,25,76,21,4,,31,2,19,18,6,2,3,23,1,1,,4,,1,
