Player Name,Year,Team,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,RBI2out
Jackson Sgro,2024-25,Haverford,30,0.442,0.504,0.832,30,113,50,11,,94,11,43,13,4,3,1,15,2,,1,3,,1,
