Player Name,Year,Team,GP,Minutes,Goals,Assists,Points,ShAtt,SoG,Fouls,Red Cards,Yellow Cards,Corners,PK,PK Att,GWG
Emma Murray,2025-26,Haverford,13,896:11,1,1,3,11,7,6,,,,,,1
